27260.694000004933,26180.77600000466,2075940.0,22230.346999997746,1,0
19058.768000002696,17966.43000000239,1454580.0,15574.884000001832,1,0
19283.54800000287,18184.586000002557,1462950.0,15736.274000001891,1,0
22354.170000003644,21261.004000003355,1695735.0,18225.835000000643,1,0
39025.12799999893,37939.828000000285,2957310.0,31809.563999990558,1,0
17048.408000002197,15961.452000001917,1298340.0,13913.204000001584,1,0
16666.900000002093,15578.702000001802,1259145.0,13574.700000001514,1,0
12918.442000001038,11827.346000000753,986040.0,10538.221000001033,1,0
13337.320000001135,12256.160000000857,1019925.0,10916.910000001051,1,0
21552.028000003465,20458.862000003166,1646820.0,17621.514000001014,1,0
21913.93000000357,20827.802000003267,1679535.0,17943.215000000822,1,0
18483.65600000257,17392.14600000227,1416780.0,15122.328000001764,1,0
13192.262000001127,12093.300000000818,991035.0,10727.381000001047,1,0
13234.002000001137,12156.982000000844,1011105.0,10852.251000001057,1,0
18509.75800000258,17420.318000002266,1412550.0,15088.879000001763,1,0
59958.949999973585,58880.6879999749,4541040.0,48855.47500000731,1,0
11523.59000000072,10427.526000000402,887265.0,9440.045000000811,1,0
24365.0960000042,23284.350000003895,1858545.0,19929.297999999406,1,0
47922.571999987944,46826.921999989274,3658365.0,39138.53599999666,1,0
29802.494000005736,28711.398000005447,2266110.0,24334.246999995998,1,0
19811.83400000289,18713.2860000026,1500210.0,16133.917000001917,1,0
19116.798000002775,18025.28800000246,1452600.0,15585.899000001873,1,0
16702.180000002118,15622.262000001825,1280880.0,13680.090000001534,1,0
16712.836000002128,15622.982000001814,1269315.0,13625.16800000155,1,0
46169.93199999015,45082.1479999914,3517290.0,37667.465999995125,1,0
17434.82800000227,16553.272000002045,1369485.0,14388.664000001629,1,1
35729.52000000274,34850.44800000381,2791485.0,29434.00999999255,1,1
36107.87800000234,35226.736000003395,2786040.0,29604.438999992297,1,1
18800.752000002605,17922.508000002377,1485225.0,15544.1260000018,1,1
15594.074000001736,14712.518000001475,1222875.0,12831.787000001328,1,1
47326.16599998913,46445.02399999016,3693420.0,39058.08299999665,1,1
55057.79599998027,54181.20799998137,4283100.0,45345.89800000286,1,1
15191.166000001649,14310.852000001409,1199700.0,12566.083000001301,1,1
28158.17400000516,27280.344000004905,2192670.0,23193.586999997,1,1
23207.418000003774,22326.276000003534,1830465.0,19202.458999999842,1,1
25976.200000004494,25096.714000004256,2025900.0,21397.59999999824,1,1
30985.702000005844,30099.5920000056,2428245.0,25565.60099999541,1,1
45213.01999999166,44332.70599999272,3533670.0,37300.50999999466,1,1
31197.000000005966,30317.51400000575,2443500.0,25766.4999999951,1,1
22847.362000003715,21972.844000003483,1770300.0,18809.18100000011,1,1
43765.55999999347,42891.04199999449,3395070.0,36044.77999999327,1,1
22137.44800000351,21267.898000003293,1723185.0,18200.474000000628,1,1
29162.616000005415,28291.410000005202,2264985.0,23923.05799999646,1,1
21174.35800000324,20300.25400000302,1653120.0,17494.67900000117,1,1
21270.98200000323,20395.222000003,1673865.0,17617.241000001046,1,1
28899.60400000524,28011.424000005,2254185.0,23771.05199999671,1,1
20997.932000003148,20108.51000000291,1653030.0,17340.9660000012,1,1
134671.74200006505,133793.0840000689,10487430.0,110913.37099991116,1,1
45148.49599999187,44265.28399999293,3509235.0,37135.99799999462,1,1
41567.387999995924,40681.691999997056,3249540.0,34283.1939999917,1,1
54313.639999982035,53467.71399998296,4598010.0,46047.82000000362,1,2
57071.55999997885,56216.111999979854,4812660.0,48318.7800000059,1,2
100801.64800002659,99956.1360000252,8512605.0,85381.57399997753,1,2
80473.90199999367,79619.28199999238,6777630.0,68027.95100001627,1,2
44054.481999993186,43201.10399999417,3708810.0,37280.24099999533,1,2
66578.32999997094,65722.0539999696,5609790.0,56362.66500001363,1,2
118430.66200005524,117573.9720000538,10001610.0,100357.83099994263,1,2
55717.64399998036,54862.60999998133,4708215.0,47257.572000004984,1,2
47284.689999990034,46428.827999990994,4006080.0,40129.34499999795,1,2
59612.643999976186,58747.259999977054,5027085.0,50395.572000008135,1,2
40286.501999997534,39432.29599999841,3388635.0,34085.50099999239,1,2
265679.9479995589,264824.499999562,22411080.0,225026.97399966046,1,2
68193.85199997343,67333.02199997225,5788305.0,57848.67600001487,1,2
50479.7519999862,49626.78799998713,4256955.0,42749.1260000003,1,2
67104.25199997195,66253.77199997052,5674770.0,56865.62600001399,1,2
139994.55000004036,139148.62400004367,11799360.0,118432.77499990127,1,2
118248.16200005425,117392.71400005287,9971370.0,100224.08099994474,1,2
35870.84600000248,35019.952000003446,3014145.0,30301.672999992406,1,2
72464.86999998087,71613.97599997958,6104610.0,61291.93500001802,1,2
89083.1220000075,88238.0240000062,7508970.0,75378.56099999999,1,2
73232.13399998167,72379.99799998029,6184035.0,62090.81700001883,1,2
150977.45599999838,150125.73400000163,12727710.0,127911.2279998801,1,2
24463.462000003896,23615.052000003678,2055510.0,20717.230999998843,1,2
192612.29199983817,191747.73599984142,16231275.0,163063.3959997992,1,2
181661.33399988024,180813.33799988343,15348285.0,154024.91699982152,1,2
108129.52600003795,107525.50200003732,10234800.0,97504.26299995248,1,3
94201.01600000352,93594.09400000336,8998650.0,86057.50799998743,1,3
223905.90199978623,223301.4639997875,21425220.0,204179.4509998013,1,3
195461.9639998761,194857.11199987849,18555570.0,177240.98199983544,1,3
124017.16000005623,123414.3780000558,11688210.0,111808.57999993203,1,3
80478.81999999525,79872.31199999443,7691760.0,73685.41000000353,1,3
88644.38799999077,88032.91199999028,8552700.0,81627.19400000255,1,3
35608.56600000266,35001.64400000318,3422790.0,32597.282999994037,1,3
202489.86599984716,201883.77199984956,19119600.0,182418.43299982318,1,3
63921.33399997837,63317.72399997888,6068340.0,58059.667000011046,1,3
180026.38199990877,179419.04599991048,16979310.0,162470.19099986224,1,3
125504.18200005093,124891.46400005017,12010950.0,114443.59099994064,1,3
94669.41800001237,94068.292000012,9165420.0,87605.70899997995,1,3
82280.81599999467,81675.13599999383,7737660.0,74277.90800000241,1,3
70530.4679999828,69921.06199998234,6812370.0,64780.73400001548,1,3
88547.88200000215,87942.2020000015,8431650.0,80794.94099999448,1,3
109432.88600002816,108818.51200002783,10383390.0,100701.44299996141,1,3
111750.43400002162,111146.82400002112,10661130.0,101429.71699997543,1,3
31825.198000003777,31219.518000003685,3085740.0,29607.59899999578,1,3
63749.081999977934,63140.917999978374,6014340.0,57877.04100001201,1,3
161631.4599999553,161022.8819999565,15601590.0,149340.22999989195,1,3
146032.73800001235,145424.9880000145,13788990.0,131964.86899990062,1,3
243845.04599970972,243236.88199971215,23003460.0,219236.52299974166,1,3
132110.78800005664,131508.42000005816,12453750.0,119456.39399992145,1,3
86444.61600000506,85837.6940000049,8172630.0,78624.30799999094,1,3
4581.964000000123,3504.9440000001123,329355.0,3638.731999999959,2,0
5604.518000000026,4508.040000000135,406620.0,4496.259,2,0
5184.056000000067,4108.278000000166,373950.0,4154.527999999943,2,0
6234.8779999999615,5130.534000000063,457335.0,4993.689000000086,2,0
5573.984000000016,4479.576000000131,405630.0,4450.991999999982,2,0
4628.466000000122,3543.166000000127,334260.0,3698.7329999999474,2,0
3915.0180000001487,2830.132000000055,281700.0,3107.008999999989,2,0
14370.238000001464,13289.49200000117,1077885.0,11640.869000001181,2,0
10164.92800000031,9071.348000000005,747225.0,8194.714000000607,2,0
7674.239999999808,6587.283999999919,566820.0,6150.1200000002855,2,0
13069.244000001107,11988.084000000803,973845.0,10560.37200000102,2,0
4323.022000000147,3242.690000000095,311355.0,3458.2609999999668,2,0
6383.749999999943,5291.412000000043,465030.0,5119.375000000112,2,0
2943.6280000000675,1861.225999999991,203760.0,2295.3140000000362,2,0
4280.366000000155,3191.754000000093,305820.0,3400.182999999971,2,0
4700.8680000001095,3616.3960000001202,349110.0,3774.933999999951,2,0
9352.008000000096,8255.943999999789,694800.0,7564.004000000501,2,0
7766.95999999981,6684.971999999916,571005.0,6269.730000000293,2,0
5918.109999999981,4831.98200000009,432765.0,4743.805000000044,2,0
6206.725999999966,5116.872000000073,454365.0,4982.113000000064,2,0
4512.518000000131,3417.2820000001097,325980.0,3599.7589999999545,2,0
5836.2559999999985,4751.784000000102,427230.0,4664.628000000031,2,0
10653.620000000417,9567.078000000121,786510.0,8591.310000000676,2,0
10310.124000000358,9219.856000000058,768825.0,8344.812000000646,2,0
5103.368000000071,4019.310000000163,367920.0,4061.1839999999306,2,0
4063.094000000163,3178.226000000085,302040.0,3259.5469999999737,2,1
7501.005999999839,6618.621999999926,568980.0,6111.50300000026,2,1
4038.738000000156,3164.2200000000826,299610.0,3248.368999999984,2,1
6919.397999999883,6038.669999999968,521100.0,5628.199000000193,2,1
6934.467999999887,6057.0519999999815,524745.0,5636.484000000178,2,1
9421.124000000078,8536.669999999865,715770.0,7680.562000000498,2,1
6194.445999999958,5314.546000000041,461160.0,5015.223000000087,2,1
